Block_id,type,account_id,Election_id,round_id,Total_rewards
block_0147,PDDPoS,node_0003,1,8,711
block_0148,PDDPoS,node_0374,1,8,778
block_0149,PDDPoS,node_0192,1,8,667
block_0150,PDDPoS,node_0494,1,8,777
block_0151,PDDPoS,node_0353,1,8,703
block_0152,PDDPoS,node_0083,1,8,750
block_0153,PDDPoS,node_0201,1,8,777
block_0154,PDDPoS,node_0222,1,8,627
block_0155,PDDPoS,node_0352,1,8,596
block_0156,PDDPoS,node_0459,1,8,754
block_0157,PDDPoS,node_0425,1,8,771
block_0158,PDDPoS,node_0232,1,8,625
block_0159,PDDPoS,node_0442,1,8,705
block_0160,PDDPoS,node_0076,1,8,756
block_0161,PDDPoS,node_0049,1,9,731
block_0162,PDDPoS,node_0397,1,9,777
block_0163,PDDPoS,node_0463,1,9,664
block_0164,PDDPoS,node_0451,1,9,776
block_0165,PDDPoS,node_0097,1,9,649
block_0166,PDDPoS,node_0157,1,9,777
block_0167,PDDPoS,node_0003,1,9,681
block_0168,PDDPoS,node_0374,1,9,709
block_0169,PDDPoS,node_0192,1,9,778
block_0170,PDDPoS,node_0494,1,9,543
block_0171,PDDPoS,node_0353,1,9,605
block_0172,PDDPoS,node_0083,1,9,759
block_0173,PDDPoS,node_0201,1,9,655
block_0174,PDDPoS,node_0222,1,9,735
block_0175,PDDPoS,node_0344,1,9,777
block_0176,PDDPoS,node_0459,1,9,641
block_0177,PDDPoS,node_0425,1,9,633
block_0178,PDDPoS,node_0232,1,9,545
block_0179,PDDPoS,node_0076,1,9,775
block_0180,PDDPoS,node_0076,1,9,603
block_0181,PDDPoS,node_0049,1,10,777
block_0182,PDDPoS,node_0397,1,10,637
block_0183,PDDPoS,node_0463,1,10,559
block_0184,PDDPoS,node_0451,1,10,525
block_0185,PDDPoS,node_0097,1,10,662
block_0186,PDDPoS,node_0157,1,10,774
block_0187,PDDPoS,node_0003,1,10,776
block_0188,PDDPoS,node_0374,1,10,543
block_0189,PDDPoS,node_0192,1,10,605
block_0190,PDDPoS,node_0494,1,10,774
block_0191,PDDPoS,node_0353,1,10,608
block_0192,PDDPoS,node_0083,1,10,709
block_0193,PDDPoS,node_0201,1,10,774
block_0194,PDDPoS,node_0222,1,10,661
block_0195,PDDPoS,node_0344,1,10,698
block_0196,PDDPoS,node_0459,1,10,670
block_0197,PDDPoS,node_0425,1,10,560
block_0198,PDDPoS,node_0232,1,10,776
block_0199,PDDPoS,node_0386,1,10,534
block_0200,PDDPoS,node_0076,1,10,564
block_0201,PDDPoS,node_0084,2,1,660
block_0202,PDDPoS,node_0415,2,1,773
block_0203,PDDPoS,node_0107,2,1,775
block_0204,PDDPoS,node_0262,2,1,563
block_0205,PDDPoS,node_0457,2,1,622
block_0206,PDDPoS,node_0365,2,1,563
block_0207,PDDPoS,node_0422,2,1,717
block_0208,PDDPoS,node_0080,2,1,536
block_0209,PDDPoS,node_0269,2,1,644
block_0210,PDDPoS,node_0489,2,1,626
block_0211,PDDPoS,node_0067,2,1,707
block_0212,PDDPoS,node_0116,2,1,674
block_0213,PDDPoS,node_0074,2,1,778
block_0214,PDDPoS,node_0046,2,1,776
block_0215,PDDPoS,node_0149,2,1,566
block_0216,PDDPoS,node_0201,2,1,535
block_0217,PDDPoS,node_0282,2,1,591
block_0218,PDDPoS,node_0138,2,1,778
block_0219,PDDPoS,node_0160,2,1,778
block_0220,PDDPoS,node_0290,2,1,778
block_0221,PDDPoS,node_0084,2,2,776
block_0222,PDDPoS,node_0043,2,2,655
block_0223,PDDPoS,node_0107,2,2,759
block_0224,PDDPoS,node_0262,2,2,568
block_0225,PDDPoS,node_0457,2,2,537
block_0226,PDDPoS,node_0365,2,2,571
block_0227,PDDPoS,node_0422,2,2,586
block_0228,PDDPoS,node_0080,2,2,777
block_0229,PDDPoS,node_0269,2,2,778
block_0230,PDDPoS,node_0489,2,2,588
block_0231,PDDPoS,node_0067,2,2,615
block_0232,PDDPoS,node_0116,2,2,682
block_0233,PDDPoS,node_0074,2,2,650
block_0234,PDDPoS,node_0046,2,2,697
block_0235,PDDPoS,node_0149,2,2,775
block_0236,PDDPoS,node_0048,2,2,695
block_0237,PDDPoS,node_0282,2,2,594
block_0238,PDDPoS,node_0138,2,2,778
block_0239,PDDPoS,node_0160,2,2,770
block_0240,PDDPoS,node_0290,2,2,778
block_0241,PDDPoS,node_0084,2,3,612
block_0242,PDDPoS,node_0043,2,3,778
block_0243,PDDPoS,node_0107,2,3,692
block_0244,PDDPoS,node_0262,2,3,763
block_0245,PDDPoS,node_0457,2,3,774
block_0246,PDDPoS,node_0365,2,3,555
block_0247,PDDPoS,node_0422,2,3,627
block_0248,PDDPoS,node_0080,2,3,776
block_0249,PDDPoS,node_0269,2,3,606
block_0250,PDDPoS,node_0489,2,3,777
block_0251,PDDPoS,node_0067,2,3,745
block_0252,PDDPoS,node_0116,2,3,777
block_0253,PDDPoS,node_0074,2,3,650
block_0254,PDDPoS,node_0046,2,3,647
block_0255,PDDPoS,node_0048,2,3,619
block_0256,PDDPoS,node_0048,2,3,752
block_0257,PDDPoS,node_0282,2,3,659
block_0258,PDDPoS,node_0138,2,3,776
block_0259,PDDPoS,node_0160,2,3,772
block_0260,PDDPoS,node_0290,2,3,778
block_0261,PDDPoS,node_0084,2,4,778
block_0262,PDDPoS,node_0043,2,4,728
block_0263,PDDPoS,node_0107,2,4,778
block_0264,PDDPoS,node_0262,2,4,639
block_0265,PDDPoS,node_0457,2,4,778
block_0266,PDDPoS,node_0365,2,4,649
block_0267,PDDPoS,node_0422,2,4,757
block_0268,PDDPoS,node_0080,2,4,777
block_0269,PDDPoS,node_0269,2,4,613
block_0270,PDDPoS,node_0489,2,4,699
block_0271,PDDPoS,node_0067,2,4,638
block_0272,PDDPoS,node_0116,2,4,689
block_0273,PDDPoS,node_0074,2,4,755
block_0274,PDDPoS,node_0046,2,4,587
block_0275,PDDPoS,node_0021,2,4,680
block_0276,PDDPoS,node_0048,2,4,533
block_0277,PDDPoS,node_0282,2,4,777
block_0278,PDDPoS,node_0138,2,4,777
block_0279,PDDPoS,node_0409,2,4,630
block_0280,PDDPoS,node_0290,2,4,778
block_0281,PDDPoS,node_0084,2,5,775
block_0282,PDDPoS,node_0043,2,5,532
block_0283,PDDPoS,node_0107,2,5,535
block_0284,PDDPoS,node_0262,2,5,566
block_0285,PDDPoS,node_0457,2,5,778
block_0286,PDDPoS,node_0365,2,5,766
block_0287,PDDPoS,node_0422,2,5,637
block_0288,PDDPoS,node_0080,2,5,648
block_0289,PDDPoS,node_0269,2,5,585
block_0290,PDDPoS,node_0489,2,5,778
block_0291,PDDPoS,node_0067,2,5,777
block_0292,PDDPoS,node_0116,2,5,588
block_0293,PDDPoS,node_0074,2,5,601
block_0294,PDDPoS,node_0046,2,5,725
block_0295,PDDPoS,node_0021,2,5,591
block_0296,PDDPoS,node_0048,2,5,611
block_0297,PDDPoS,node_0138,2,5,548
block_0298,PDDPoS,node_0138,2,5,677
block_0299,PDDPoS,node_0409,2,5,741
block_0300,PDDPoS,node_0290,2,5,575
block_0301,PDDPoS,node_0084,2,6,778
block_0302,PDDPoS,node_0043,2,6,569
block_0303,PDDPoS,node_0107,2,6,596
block_0304,PDDPoS,node_0262,2,6,559
block_0305,PDDPoS,node_0220,2,6,668
block_0306,PDDPoS,node_0365,2,6,598
block_0307,PDDPoS,node_0422,2,6,776
block_0308,PDDPoS,node_0080,2,6,585
block_0309,PDDPoS,node_0269,2,6,750
block_0310,PDDPoS,node_0489,2,6,608
block_0311,PDDPoS,node_0067,2,6,574
block_0312,PDDPoS,node_0116,2,6,777
block_0313,PDDPoS,node_0074,2,6,625
block_0314,PDDPoS,node_0046,2,6,698
block_0315,PDDPoS,node_0021,2,6,712
block_0316,PDDPoS,node_0048,2,6,739
block_0317,PDDPoS,node_0214,2,6,562
block_0318,PDDPoS,node_0138,2,6,778
block_0319,PDDPoS,node_0409,2,6,714
block_0320,PDDPoS,node_0290,2,6,636
block_0321,PDDPoS,node_0084,2,7,778
block_0322,PDDPoS,node_0043,2,7,651
block_0323,PDDPoS,node_0107,2,7,778
block_0324,PDDPoS,node_0262,2,7,623
block_0325,PDDPoS,node_0220,2,7,774
block_0326,PDDPoS,node_0422,2,7,536
block_0327,PDDPoS,node_0422,2,7,765
block_0328,PDDPoS,node_0080,2,7,563
block_0329,PDDPoS,node_0269,2,7,778
block_0330,PDDPoS,node_0489,2,7,774
block_0331,PDDPoS,node_0488,2,7,590
block_0332,PDDPoS,node_0116,2,7,600
block_0333,PDDPoS,node_0074,2,7,602
block_0334,PDDPoS,node_0046,2,7,775
block_0335,PDDPoS,node_0021,2,7,778
block_0336,PDDPoS,node_0048,2,7,561
block_0337,PDDPoS,node_0214,2,7,715
block_0338,PDDPoS,node_0138,2,7,588
block_0339,PDDPoS,node_0409,2,7,619
block_0340,PDDPoS,node_0290,2,7,755
block_0341,PDDPoS,node_0084,2,8,634
block_0342,PDDPoS,node_0043,2,8,580
block_0343,PDDPoS,node_0107,2,8,688
block_0344,PDDPoS,node_0262,2,8,603
block_0345,PDDPoS,node_0220,2,8,676
block_0346,PDDPoS,node_0307,2,8,664
block_0347,PDDPoS,node_0422,2,8,530
block_0348,PDDPoS,node_0080,2,8,531
block_0349,PDDPoS,node_0269,2,8,570
block_0350,PDDPoS,node_0489,2,8,529
block_0351,PDDPoS,node_0488,2,8,727
block_0352,PDDPoS,node_0116,2,8,591
block_0353,PDDPoS,node_0074,2,8,705
block_0354,PDDPoS,node_0046,2,8,776
block_0355,PDDPoS,node_0021,2,8,672
block_0356,PDDPoS,node_0048,2,8,628
block_0357,PDDPoS,node_0214,2,8,564
block_0358,PDDPoS,node_0138,2,8,622
block_0359,PDDPoS,node_0239,2,8,574
block_0360,PDDPoS,node_0290,2,8,776
block_0361,PDDPoS,node_0084,2,9,770
block_0362,PDDPoS,node_0043,2,9,675
block_0363,PDDPoS,node_0107,2,9,765
block_0364,PDDPoS,node_0262,2,9,596
block_0365,PDDPoS,node_0220,2,9,719
block_0366,PDDPoS,node_0307,2,9,748
block_0367,PDDPoS,node_0422,2,9,676
block_0368,PDDPoS,node_0080,2,9,619
block_0369,PDDPoS,node_0269,2,9,774
block_0370,PDDPoS,node_0489,2,9,772
block_0371,PDDPoS,node_0488,2,9,775
block_0372,PDDPoS,node_0116,2,9,671
block_0373,PDDPoS,node_0074,2,9,721
block_0374,PDDPoS,node_0046,2,9,683
block_0375,PDDPoS,node_0021,2,9,777
block_0376,PDDPoS,node_0048,2,9,776
block_0377,PDDPoS,node_0214,2,9,670
block_0378,PDDPoS,node_0138,2,9,775
block_0379,PDDPoS,node_0239,2,9,738
block_0380,PDDPoS,node_0290,2,9,587
block_0381,PDDPoS,node_0084,2,10,645
block_0382,PDDPoS,node_0043,2,10,761
block_0383,PDDPoS,node_0107,2,10,776
block_0384,PDDPoS,node_0262,2,10,577
block_0385,PDDPoS,node_0220,2,10,736
block_0386,PDDPoS,node_0307,2,10,774
block_0387,PDDPoS,node_0422,2,10,734
block_0388,PDDPoS,node_0080,2,10,556
block_0389,PDDPoS,node_0269,2,10,536
block_0390,PDDPoS,node_0489,2,10,661
block_0391,PDDPoS,node_0488,2,10,693
block_0392,PDDPoS,node_0116,2,10,778
block_0393,PDDPoS,node_0074,2,10,777
block_0394,PDDPoS,node_0044,2,10,757
block_0395,PDDPoS,node_0044,2,10,775
block_0396,PDDPoS,node_0048,2,10,562
block_0397,PDDPoS,node_0214,2,10,777
block_0398,PDDPoS,node_0138,2,10,550
block_0399,PDDPoS,node_0239,2,10,675
block_0400,PDDPoS,node_0290,2,10,530
block_0401,PDDPoS,node_0262,3,1,776
block_0402,PDDPoS,node_0387,3,1,714
block_0403,PDDPoS,node_0072,3,1,605
block_0404,PDDPoS,node_0381,3,1,611
block_0405,PDDPoS,node_0287,3,1,582
block_0406,PDDPoS,node_0330,3,1,562
block_0407,PDDPoS,node_0494,3,1,525
block_0408,PDDPoS,node_0132,3,1,582
block_0409,PDDPoS,node_0034,3,1,652
block_0410,PDDPoS,node_0318,3,1,766
block_0411,PDDPoS,node_0358,3,1,715
block_0412,PDDPoS,node_0129,3,1,721
block_0413,PDDPoS,node_0207,3,1,661
block_0414,PDDPoS,node_0138,3,1,635
block_0415,PDDPoS,node_0440,3,1,637
block_0416,PDDPoS,node_0232,3,1,667
block_0417,PDDPoS,node_0368,3,1,771
block_0418,PDDPoS,node_0070,3,1,709
block_0419,PDDPoS,node_0439,3,1,718
block_0420,PDDPoS,node_0172,3,1,650
block_0421,PDDPoS,node_0262,3,2,775
block_0422,PDDPoS,node_0387,3,2,772
block_0423,PDDPoS,node_0072,3,2,558
block_0424,PDDPoS,node_0381,3,2,543
block_0425,PDDPoS,node_0330,3,2,627
block_0426,PDDPoS,node_0330,3,2,639
block_0427,PDDPoS,node_0494,3,2,548
block_0428,PDDPoS,node_0132,3,2,557
block_0429,PDDPoS,node_0034,3,2,772
block_0430,PDDPoS,node_0358,3,2,575
block_0431,PDDPoS,node_0358,3,2,776
block_0432,PDDPoS,node_0461,3,2,588
block_0433,PDDPoS,node_0207,3,2,532
block_0434,PDDPoS,node_0138,3,2,679
block_0435,PDDPoS,node_0440,3,2,731
block_0436,PDDPoS,node_0232,3,2,654
block_0437,PDDPoS,node_0368,3,2,774
block_0438,PDDPoS,node_0070,3,2,777
block_0439,PDDPoS,node_0439,3,2,754
block_0440,PDDPoS,node_0172,3,2,608
block_0441,PDDPoS,node_0262,3,3,775
block_0442,PDDPoS,node_0387,3,3,643
block_0443,PDDPoS,node_0072,3,3,776
block_0444,PDDPoS,node_0381,3,3,752
block_0445,PDDPoS,node_0229,3,3,563
block_0446,PDDPoS,node_0330,3,3,564
block_0447,PDDPoS,node_0494,3,3,540
block_0448,PDDPoS,node_0132,3,3,583
block_0449,PDDPoS,node_0034,3,3,537
block_0450,PDDPoS,node_0280,3,3,532
block_0451,PDDPoS,node_0358,3,3,587
block_0452,PDDPoS,node_0461,3,3,774
block_0453,PDDPoS,node_0207,3,3,614
block_0454,PDDPoS,node_0138,3,3,777
block_0455,PDDPoS,node_0440,3,3,774
block_0456,PDDPoS,node_0232,3,3,775
block_0457,PDDPoS,node_0368,3,3,724
block_0458,PDDPoS,node_0070,3,3,584
block_0459,PDDPoS,node_0439,3,3,772
block_0460,PDDPoS,node_0172,3,3,774
block_0461,PDDPoS,node_0262,3,4,614
block_0462,PDDPoS,node_0387,3,4,775
block_0463,PDDPoS,node_0072,3,4,583
block_0464,PDDPoS,node_0381,3,4,714
block_0465,PDDPoS,node_0229,3,4,536
block_0466,PDDPoS,node_0330,3,4,559
block_0467,PDDPoS,node_0494,3,4,738
block_0468,PDDPoS,node_0132,3,4,636
block_0469,PDDPoS,node_0034,3,4,578
block_0470,PDDPoS,node_0280,3,4,680
block_0471,PDDPoS,node_0358,3,4,688
block_0472,PDDPoS,node_0461,3,4,772
block_0473,PDDPoS,node_0207,3,4,719
block_0474,PDDPoS,node_0138,3,4,552
block_0475,PDDPoS,node_0440,3,4,641
block_0476,PDDPoS,node_0232,3,4,549
block_0477,PDDPoS,node_0368,3,4,778
block_0478,PDDPoS,node_0070,3,4,618
block_0479,PDDPoS,node_0439,3,4,777
block_0480,PDDPoS,node_0172,3,4,602
block_0481,PDDPoS,node_0262,3,5,738
block_0482,PDDPoS,node_0387,3,5,539
block_0483,PDDPoS,node_0072,3,5,694
block_0484,PDDPoS,node_0381,3,5,640
block_0485,PDDPoS,node_0229,3,5,738
block_0486,PDDPoS,node_0330,3,5,777
block_0487,PDDPoS,node_0494,3,5,596
block_0488,PDDPoS,node_0132,3,5,755
block_0489,PDDPoS,node_0034,3,5,602
block_0490,PDDPoS,node_0280,3,5,601
block_0491,PDDPoS,node_0358,3,5,548
block_0492,PDDPoS,node_0461,3,5,733
block_0493,PDDPoS,node_0207,3,5,559
block_0494,PDDPoS,node_0138,3,5,540
block_0495,PDDPoS,node_0440,3,5,667
block_0496,PDDPoS,node_0232,3,5,610
block_0497,PDDPoS,node_0368,3,5,590
block_0498,PDDPoS,node_0070,3,5,617
block_0499,PDDPoS,node_0439,3,5,635
block_0500,PDDPoS,node_0172,3,5,738
block_0501,PDDPoS,node_0262,3,6,776
block_0502,PDDPoS,node_0387,3,6,715
block_0503,PDDPoS,node_0072,3,6,775
block_0504,PDDPoS,node_0381,3,6,640
block_0505,PDDPoS,node_0229,3,6,695
block_0506,PDDPoS,node_0330,3,6,592
block_0507,PDDPoS,node_0494,3,6,681
block_0508,PDDPoS,node_0132,3,6,772
block_0509,PDDPoS,node_0034,3,6,774
block_0510,PDDPoS,node_0280,3,6,685
block_0511,PDDPoS,node_0358,3,6,537
block_0512,PDDPoS,node_0461,3,6,710
block_0513,PDDPoS,node_0207,3,6,777
block_0514,PDDPoS,node_0440,3,6,679
block_0515,PDDPoS,node_0440,3,6,714
block_0516,PDDPoS,node_0232,3,6,594
block_0517,PDDPoS,node_0368,3,6,583
block_0518,PDDPoS,node_0070,3,6,703
block_0519,PDDPoS,node_0439,3,6,622
block_0520,PDDPoS,node_0172,3,6,699
block_0521,PDDPoS,node_0262,3,7,546
block_0522,PDDPoS,node_0387,3,7,576
block_0523,PDDPoS,node_0072,3,7,536
block_0524,PDDPoS,node_0381,3,7,573
block_0525,PDDPoS,node_0229,3,7,774
block_0526,PDDPoS,node_0330,3,7,772
block_0527,PDDPoS,node_0494,3,7,775
block_0528,PDDPoS,node_0132,3,7,527
block_0529,PDDPoS,node_0034,3,7,629
block_0530,PDDPoS,node_0280,3,7,675
block_0531,PDDPoS,node_0358,3,7,775
block_0532,PDDPoS,node_0461,3,7,712
block_0533,PDDPoS,node_0207,3,7,739
block_0534,PDDPoS,node_0495,3,7,775
block_0535,PDDPoS,node_0232,3,7,597
block_0536,PDDPoS,node_0232,3,7,774
block_0537,PDDPoS,node_0368,3,7,552
block_0538,PDDPoS,node_0070,3,7,622
block_0539,PDDPoS,node_0439,3,7,666
block_0540,PDDPoS,node_0172,3,7,753
block_0541,PDDPoS,node_0262,3,8,701
block_0542,PDDPoS,node_0387,3,8,775
block_0543,PDDPoS,node_0072,3,8,562
block_0544,PDDPoS,node_0381,3,8,774
block_0545,PDDPoS,node_0229,3,8,724
block_0546,PDDPoS,node_0330,3,8,568
block_0547,PDDPoS,node_0494,3,8,635
block_0548,PDDPoS,node_0132,3,8,773
block_0549,PDDPoS,node_0034,3,8,665
block_0550,PDDPoS,node_0280,3,8,619
block_0551,PDDPoS,node_0358,3,8,738
block_0552,PDDPoS,node_0461,3,8,590
block_0553,PDDPoS,node_0495,3,8,650
block_0554,PDDPoS,node_0495,3,8,558
block_0555,PDDPoS,node_0175,3,8,738
block_0556,PDDPoS,node_0232,3,8,671
block_0557,PDDPoS,node_0368,3,8,775
block_0558,PDDPoS,node_0070,3,8,731
block_0559,PDDPoS,node_0439,3,8,776
block_0560,PDDPoS,node_0172,3,8,747
block_0561,PDDPoS,node_0262,3,9,697
block_0562,PDDPoS,node_0387,3,9,710
block_0563,PDDPoS,node_0072,3,9,737
block_0564,PDDPoS,node_0381,3,9,561
block_0565,PDDPoS,node_0350,3,9,592
block_0566,PDDPoS,node_0350,3,9,579
block_0567,PDDPoS,node_0494,3,9,768
block_0568,PDDPoS,node_0132,3,9,689
block_0569,PDDPoS,node_0034,3,9,668
block_0570,PDDPoS,node_0280,3,9,777
block_0571,PDDPoS,node_0358,3,9,583
block_0572,PDDPoS,node_0461,3,9,671
block_0573,PDDPoS,node_0102,3,9,756
block_0574,PDDPoS,node_0448,3,9,540
block_0575,PDDPoS,node_0175,3,9,641
block_0576,PDDPoS,node_0232,3,9,778
block_0577,PDDPoS,node_0368,3,9,560
block_0578,PDDPoS,node_0070,3,9,616
block_0579,PDDPoS,node_0439,3,9,769
block_0580,PDDPoS,node_0172,3,9,579
block_0581,PDDPoS,node_0262,3,10,776
block_0582,PDDPoS,node_0387,3,10,654
block_0583,PDDPoS,node_0072,3,10,654
block_0584,PDDPoS,node_0381,3,10,771
block_0585,PDDPoS,node_0223,3,10,752
block_0586,PDDPoS,node_0350,3,10,774
block_0587,PDDPoS,node_0494,3,10,775
block_0588,PDDPoS,node_0132,3,10,776
block_0589,PDDPoS,node_0034,3,10,749
block_0590,PDDPoS,node_0280,3,10,620
block_0591,PDDPoS,node_0358,3,10,760
block_0592,PDDPoS,node_0461,3,10,773
block_0593,PDDPoS,node_0465,3,10,709
block_0594,PDDPoS,node_0448,3,10,744
block_0595,PDDPoS,node_0175,3,10,617
block_0596,PDDPoS,node_0232,3,10,564
block_0597,PDDPoS,node_0368,3,10,601
block_0598,PDDPoS,node_0070,3,10,563
block_0599,PDDPoS,node_0439,3,10,659
block_0600,PDDPoS,node_0172,3,10,771
block_0601,PDDPoS,node_0097,4,1,711
block_0602,PDDPoS,node_0221,4,1,775
block_0603,PDDPoS,node_0108,4,1,573
block_0604,PDDPoS,node_0480,4,1,716
block_0605,PDDPoS,node_0238,4,1,555
block_0606,PDDPoS,node_0366,4,1,755
