Block_id,type,account_id,Election_id,round_id,Total_rewards
block_0113,PDDPoS,node_0494,1,3,757
block_0114,PDDPoS,node_0447,1,3,775
block_0115,PDDPoS,node_0461,1,3,774
block_0116,PDDPoS,node_0416,1,3,742
block_0117,PDDPoS,node_0272,1,3,684
block_0118,PDDPoS,node_0303,1,3,666
block_0119,PDDPoS,node_0188,1,3,777
block_0120,PDDPoS,node_0232,1,3,562
block_0121,PDDPoS,node_0240,1,4,723
block_0122,PDDPoS,node_0239,1,4,661
block_0123,PDDPoS,node_0097,1,4,775
block_0124,PDDPoS,node_0374,1,4,570
block_0125,PDDPoS,node_0115,1,4,535
block_0126,PDDPoS,node_0067,1,4,663
block_0127,PDDPoS,node_0211,1,4,638
block_0128,PDDPoS,node_0192,1,4,587
block_0129,PDDPoS,node_0148,1,4,777
block_0130,PDDPoS,node_0441,1,4,662
block_0131,PDDPoS,node_0442,1,4,702
block_0132,PDDPoS,node_0361,1,4,634
block_0133,PDDPoS,node_0248,1,4,774
block_0134,PDDPoS,node_0371,1,4,691
block_0135,PDDPoS,node_0205,1,4,772
block_0136,PDDPoS,node_0071,1,4,538
block_0137,PDDPoS,node_0315,1,4,776
block_0138,PDDPoS,node_0009,1,4,611
block_0139,PDDPoS,node_0039,1,4,738
block_0140,PDDPoS,node_0326,1,4,644
block_0141,PDDPoS,node_0498,1,4,668
block_0142,PDDPoS,node_0133,1,4,712
block_0143,PDDPoS,node_0156,1,4,553
block_0144,PDDPoS,node_0426,1,4,580
block_0145,PDDPoS,node_0426,1,4,778
block_0146,PDDPoS,node_0100,1,4,775
block_0147,PDDPoS,node_0333,1,4,711
block_0148,PDDPoS,node_0051,1,4,777
block_0149,PDDPoS,node_0138,1,4,667
block_0150,PDDPoS,node_0412,1,4,777
block_0151,PDDPoS,node_0241,1,4,703
block_0152,PDDPoS,node_0468,1,4,750
block_0153,PDDPoS,node_0230,1,4,777
block_0154,PDDPoS,node_0447,1,4,627
block_0155,PDDPoS,node_0461,1,4,596
block_0156,PDDPoS,node_0416,1,4,754
block_0157,PDDPoS,node_0272,1,4,771
block_0158,PDDPoS,node_0303,1,4,625
block_0159,PDDPoS,node_0188,1,4,705
block_0160,PDDPoS,node_0232,1,4,756
block_0161,PDDPoS,node_0240,1,5,731
block_0162,PDDPoS,node_0239,1,5,777
block_0163,PDDPoS,node_0097,1,5,664
block_0164,PDDPoS,node_0374,1,5,776
block_0165,PDDPoS,node_0115,1,5,649
block_0166,PDDPoS,node_0067,1,5,777
block_0167,PDDPoS,node_0211,1,5,681
block_0168,PDDPoS,node_0192,1,5,709
block_0169,PDDPoS,node_0148,1,5,778
block_0170,PDDPoS,node_0441,1,5,543
block_0171,PDDPoS,node_0442,1,5,605
block_0172,PDDPoS,node_0361,1,5,759
block_0173,PDDPoS,node_0248,1,5,655
block_0174,PDDPoS,node_0371,1,5,735
block_0175,PDDPoS,node_0205,1,5,777
block_0176,PDDPoS,node_0071,1,5,640
block_0177,PDDPoS,node_0315,1,5,633
block_0178,PDDPoS,node_0009,1,5,546
block_0179,PDDPoS,node_0326,1,5,775
block_0180,PDDPoS,node_0326,1,5,603
block_0181,PDDPoS,node_0334,1,5,777
block_0182,PDDPoS,node_0133,1,5,637
block_0183,PDDPoS,node_0156,1,5,559
block_0184,PDDPoS,node_0034,1,5,525
block_0185,PDDPoS,node_0426,1,5,664
block_0186,PDDPoS,node_0100,1,5,775
block_0187,PDDPoS,node_0333,1,5,776
block_0188,PDDPoS,node_0051,1,5,543
block_0189,PDDPoS,node_0138,1,5,605
block_0190,PDDPoS,node_0412,1,5,774
block_0191,PDDPoS,node_0241,1,5,608
block_0192,PDDPoS,node_0468,1,5,709
block_0193,PDDPoS,node_0230,1,5,774
block_0194,PDDPoS,node_0447,1,5,661
block_0195,PDDPoS,node_0465,1,5,698
block_0196,PDDPoS,node_0416,1,5,670
block_0197,PDDPoS,node_0272,1,5,560
block_0198,PDDPoS,node_0303,1,5,776
block_0199,PDDPoS,node_0188,1,5,534
block_0200,PDDPoS,node_0232,1,5,564
block_0201,PDDPoS,node_0240,1,6,659
block_0202,PDDPoS,node_0239,1,6,772
block_0203,PDDPoS,node_0097,1,6,774
block_0204,PDDPoS,node_0374,1,6,563
block_0205,PDDPoS,node_0115,1,6,622
block_0206,PDDPoS,node_0067,1,6,563
block_0207,PDDPoS,node_0211,1,6,717
block_0208,PDDPoS,node_0192,1,6,536
block_0209,PDDPoS,node_0148,1,6,643
block_0210,PDDPoS,node_0441,1,6,625
block_0211,PDDPoS,node_0442,1,6,707
block_0212,PDDPoS,node_0361,1,6,673
block_0213,PDDPoS,node_0248,1,6,776
block_0214,PDDPoS,node_0371,1,6,775
block_0215,PDDPoS,node_0205,1,6,566
block_0216,PDDPoS,node_0071,1,6,535
block_0217,PDDPoS,node_0315,1,6,591
block_0218,PDDPoS,node_0009,1,6,778
block_0219,PDDPoS,node_0270,1,6,778
block_0220,PDDPoS,node_0326,1,6,778
block_0221,PDDPoS,node_0334,1,6,776
block_0222,PDDPoS,node_0133,1,6,655
block_0223,PDDPoS,node_0156,1,6,759
block_0224,PDDPoS,node_0034,1,6,568
block_0225,PDDPoS,node_0426,1,6,537
block_0226,PDDPoS,node_0100,1,6,571
block_0227,PDDPoS,node_0333,1,6,585
block_0228,PDDPoS,node_0051,1,6,777
block_0229,PDDPoS,node_0138,1,6,777
block_0230,PDDPoS,node_0412,1,6,588
block_0231,PDDPoS,node_0241,1,6,614
block_0232,PDDPoS,node_0468,1,6,682
block_0233,PDDPoS,node_0230,1,6,651
block_0234,PDDPoS,node_0447,1,6,697
block_0235,PDDPoS,node_0465,1,6,774
block_0236,PDDPoS,node_0416,1,6,695
block_0237,PDDPoS,node_0272,1,6,594
block_0238,PDDPoS,node_0303,1,6,777
block_0239,PDDPoS,node_0188,1,6,770
block_0240,PDDPoS,node_0232,1,6,778
block_0241,PDDPoS,node_0240,1,7,613
block_0242,PDDPoS,node_0044,1,7,778
block_0243,PDDPoS,node_0097,1,7,693
block_0244,PDDPoS,node_0374,1,7,764
block_0245,PDDPoS,node_0115,1,7,774
block_0246,PDDPoS,node_0067,1,7,555
block_0247,PDDPoS,node_0211,1,7,627
block_0248,PDDPoS,node_0192,1,7,776
block_0249,PDDPoS,node_0148,1,7,606
block_0250,PDDPoS,node_0441,1,7,777
block_0251,PDDPoS,node_0442,1,7,745
block_0252,PDDPoS,node_0361,1,7,777
block_0253,PDDPoS,node_0248,1,7,650
block_0254,PDDPoS,node_0371,1,7,647
block_0255,PDDPoS,node_0351,1,7,619
block_0256,PDDPoS,node_0351,1,7,752
block_0257,PDDPoS,node_0315,1,7,659
block_0258,PDDPoS,node_0009,1,7,776
block_0259,PDDPoS,node_0270,1,7,772
block_0260,PDDPoS,node_0326,1,7,778
block_0261,PDDPoS,node_0334,1,7,778
block_0262,PDDPoS,node_0133,1,7,728
block_0263,PDDPoS,node_0156,1,7,778
block_0264,PDDPoS,node_0034,1,7,639
block_0265,PDDPoS,node_0426,1,7,778
block_0266,PDDPoS,node_0100,1,7,649
block_0267,PDDPoS,node_0333,1,7,757
block_0268,PDDPoS,node_0051,1,7,777
block_0269,PDDPoS,node_0138,1,7,613
block_0270,PDDPoS,node_0412,1,7,699
block_0271,PDDPoS,node_0241,1,7,638
block_0272,PDDPoS,node_0468,1,7,689
block_0273,PDDPoS,node_0230,1,7,755
block_0274,PDDPoS,node_0447,1,7,587
block_0275,PDDPoS,node_0465,1,7,680
block_0276,PDDPoS,node_0416,1,7,533
block_0277,PDDPoS,node_0272,1,7,777
block_0278,PDDPoS,node_0303,1,7,778
block_0279,PDDPoS,node_0188,1,7,630
block_0280,PDDPoS,node_0232,1,7,776
block_0281,PDDPoS,node_0240,1,8,776
block_0282,PDDPoS,node_0044,1,8,532
block_0283,PDDPoS,node_0097,1,8,535
block_0284,PDDPoS,node_0374,1,8,566
block_0285,PDDPoS,node_0115,1,8,778
block_0286,PDDPoS,node_0067,1,8,766
block_0287,PDDPoS,node_0211,1,8,637
block_0288,PDDPoS,node_0192,1,8,648
block_0289,PDDPoS,node_0148,1,8,585
block_0290,PDDPoS,node_0441,1,8,778
block_0291,PDDPoS,node_0442,1,8,777
block_0292,PDDPoS,node_0361,1,8,588
block_0293,PDDPoS,node_0248,1,8,602
block_0294,PDDPoS,node_0371,1,8,724
block_0295,PDDPoS,node_0253,1,8,592
block_0296,PDDPoS,node_0351,1,8,611
block_0297,PDDPoS,node_0009,1,8,548
block_0298,PDDPoS,node_0009,1,8,677
block_0299,PDDPoS,node_0077,1,8,741
block_0300,PDDPoS,node_0326,1,8,574
block_0301,PDDPoS,node_0334,1,8,778
block_0302,PDDPoS,node_0133,1,8,569
block_0303,PDDPoS,node_0156,1,8,596
block_0304,PDDPoS,node_0034,1,8,559
block_0305,PDDPoS,node_0426,1,8,667
block_0306,PDDPoS,node_0100,1,8,599
block_0307,PDDPoS,node_0333,1,8,775
block_0308,PDDPoS,node_0051,1,8,585
block_0309,PDDPoS,node_0138,1,8,750
block_0310,PDDPoS,node_0412,1,8,608
block_0311,PDDPoS,node_0241,1,8,574
block_0312,PDDPoS,node_0468,1,8,777
block_0313,PDDPoS,node_0230,1,8,625
block_0314,PDDPoS,node_0447,1,8,698
block_0315,PDDPoS,node_0465,1,8,712
block_0316,PDDPoS,node_0416,1,8,739
block_0317,PDDPoS,node_0272,1,8,562
block_0318,PDDPoS,node_0303,1,8,777
block_0319,PDDPoS,node_0188,1,8,714
block_0320,PDDPoS,node_0232,1,8,636
block_0321,PDDPoS,node_0240,1,9,778
block_0322,PDDPoS,node_0044,1,9,651
block_0323,PDDPoS,node_0097,1,9,777
block_0324,PDDPoS,node_0374,1,9,623
block_0325,PDDPoS,node_0049,1,9,774
block_0326,PDDPoS,node_0211,1,9,536
block_0327,PDDPoS,node_0211,1,9,764
block_0328,PDDPoS,node_0192,1,9,563
block_0329,PDDPoS,node_0148,1,9,778
block_0330,PDDPoS,node_0441,1,9,775
block_0331,PDDPoS,node_0442,1,9,591
block_0332,PDDPoS,node_0361,1,9,599
block_0333,PDDPoS,node_0248,1,9,602
block_0334,PDDPoS,node_0371,1,9,775
block_0335,PDDPoS,node_0253,1,9,778
block_0336,PDDPoS,node_0351,1,9,561
block_0337,PDDPoS,node_0295,1,9,715
block_0338,PDDPoS,node_0009,1,9,588
block_0339,PDDPoS,node_0077,1,9,619
block_0340,PDDPoS,node_0326,1,9,755
block_0341,PDDPoS,node_0334,1,9,634
block_0342,PDDPoS,node_0133,1,9,580
block_0343,PDDPoS,node_0156,1,9,688
block_0344,PDDPoS,node_0034,1,9,603
block_0345,PDDPoS,node_0426,1,9,676
block_0346,PDDPoS,node_0100,1,9,664
block_0347,PDDPoS,node_0333,1,9,530
block_0348,PDDPoS,node_0051,1,9,531
block_0349,PDDPoS,node_0138,1,9,570
block_0350,PDDPoS,node_0412,1,9,528
block_0351,PDDPoS,node_0484,1,9,727
block_0352,PDDPoS,node_0468,1,9,591
block_0353,PDDPoS,node_0230,1,9,705
block_0354,PDDPoS,node_0447,1,9,775
block_0355,PDDPoS,node_0465,1,9,672
block_0356,PDDPoS,node_0416,1,9,629
block_0357,PDDPoS,node_0272,1,9,563
block_0358,PDDPoS,node_0303,1,9,622
block_0359,PDDPoS,node_0188,1,9,574
block_0360,PDDPoS,node_0232,1,9,776
block_0361,PDDPoS,node_0240,1,10,770
block_0362,PDDPoS,node_0044,1,10,675
block_0363,PDDPoS,node_0097,1,10,765
block_0364,PDDPoS,node_0374,1,10,597
block_0365,PDDPoS,node_0049,1,10,717
block_0366,PDDPoS,node_0157,1,10,747
block_0367,PDDPoS,node_0211,1,10,678
block_0368,PDDPoS,node_0192,1,10,618
block_0369,PDDPoS,node_0148,1,10,774
block_0370,PDDPoS,node_0441,1,10,773
block_0371,PDDPoS,node_0442,1,10,775
block_0372,PDDPoS,node_0361,1,10,671
block_0373,PDDPoS,node_0248,1,10,721
block_0374,PDDPoS,node_0371,1,10,682
block_0375,PDDPoS,node_0253,1,10,777
block_0376,PDDPoS,node_0351,1,10,775
block_0377,PDDPoS,node_0295,1,10,670
block_0378,PDDPoS,node_0009,1,10,774
block_0379,PDDPoS,node_0480,1,10,737
block_0380,PDDPoS,node_0326,1,10,586
block_0381,PDDPoS,node_0334,1,10,645
block_0382,PDDPoS,node_0133,1,10,761
block_0383,PDDPoS,node_0156,1,10,774
block_0384,PDDPoS,node_0034,1,10,577
block_0385,PDDPoS,node_0426,1,10,737
block_0386,PDDPoS,node_0100,1,10,773
block_0387,PDDPoS,node_0333,1,10,734
block_0388,PDDPoS,node_0051,1,10,556
block_0389,PDDPoS,node_0138,1,10,536
block_0390,PDDPoS,node_0412,1,10,661
block_0391,PDDPoS,node_0484,1,10,692
block_0392,PDDPoS,node_0468,1,10,778
block_0393,PDDPoS,node_0230,1,10,777
block_0394,PDDPoS,node_0465,1,10,757
block_0395,PDDPoS,node_0465,1,10,777
block_0396,PDDPoS,node_0416,1,10,561
block_0397,PDDPoS,node_0272,1,10,777
block_0398,PDDPoS,node_0303,1,10,550
block_0399,PDDPoS,node_0188,1,10,675
block_0400,PDDPoS,node_0232,1,10,530
block_0401,PDDPoS,node_0340,2,1,775
block_0402,PDDPoS,node_0416,2,1,713
block_0403,PDDPoS,node_0019,2,1,603
block_0404,PDDPoS,node_0335,2,1,608
block_0405,PDDPoS,node_0488,2,1,579
block_0406,PDDPoS,node_0489,2,1,562
block_0407,PDDPoS,node_0439,2,1,525
block_0408,PDDPoS,node_0456,2,1,582
block_0409,PDDPoS,node_0122,2,1,652
block_0410,PDDPoS,node_0242,2,1,767
block_0411,PDDPoS,node_0080,2,1,714
block_0412,PDDPoS,node_0014,2,1,721
block_0413,PDDPoS,node_0254,2,1,660
block_0414,PDDPoS,node_0282,2,1,635
block_0415,PDDPoS,node_0067,2,1,637
block_0416,PDDPoS,node_0213,2,1,667
block_0417,PDDPoS,node_0138,2,1,771
block_0418,PDDPoS,node_0248,2,1,709
block_0419,PDDPoS,node_0461,2,1,718
block_0420,PDDPoS,node_0440,2,1,651
block_0421,PDDPoS,node_0484,2,1,774
block_0422,PDDPoS,node_0375,2,1,774
block_0423,PDDPoS,node_0444,2,1,558
block_0424,PDDPoS,node_0295,2,1,542
block_0425,PDDPoS,node_0179,2,1,628
block_0426,PDDPoS,node_0179,2,1,639
block_0427,PDDPoS,node_0330,2,1,547
block_0428,PDDPoS,node_0371,2,1,557
block_0429,PDDPoS,node_0428,2,1,772
block_0430,PDDPoS,node_0343,2,1,576
block_0431,PDDPoS,node_0343,2,1,777
block_0432,PDDPoS,node_0168,2,1,587
block_0433,PDDPoS,node_0270,2,1,532
block_0434,PDDPoS,node_0084,2,1,678
block_0435,PDDPoS,node_0307,2,1,731
block_0436,PDDPoS,node_0309,2,1,653
block_0437,PDDPoS,node_0333,2,1,774
block_0438,PDDPoS,node_0365,2,1,777
block_0439,PDDPoS,node_0401,2,1,754
block_0440,PDDPoS,node_0171,2,1,608
block_0441,PDDPoS,node_0340,2,2,774
block_0442,PDDPoS,node_0416,2,2,642
block_0443,PDDPoS,node_0019,2,2,774
block_0444,PDDPoS,node_0335,2,2,752
block_0445,PDDPoS,node_0488,2,2,563
block_0446,PDDPoS,node_0489,2,2,564
block_0447,PDDPoS,node_0439,2,2,538
block_0448,PDDPoS,node_0456,2,2,583
block_0449,PDDPoS,node_0122,2,2,536
block_0450,PDDPoS,node_0242,2,2,532
block_0451,PDDPoS,node_0080,2,2,588
block_0452,PDDPoS,node_0137,2,2,774
block_0453,PDDPoS,node_0254,2,2,614
block_0454,PDDPoS,node_0282,2,2,775
block_0455,PDDPoS,node_0067,2,2,770
block_0456,PDDPoS,node_0213,2,2,775
block_0457,PDDPoS,node_0138,2,2,724
block_0458,PDDPoS,node_0248,2,2,584
block_0459,PDDPoS,node_0461,2,2,772
block_0460,PDDPoS,node_0440,2,2,774
block_0461,PDDPoS,node_0484,2,2,614
block_0462,PDDPoS,node_0375,2,2,774
block_0463,PDDPoS,node_0444,2,2,583
block_0464,PDDPoS,node_0295,2,2,715
block_0465,PDDPoS,node_0092,2,2,536
block_0466,PDDPoS,node_0179,2,2,559
block_0467,PDDPoS,node_0330,2,2,735
block_0468,PDDPoS,node_0371,2,2,636
block_0469,PDDPoS,node_0428,2,2,576
block_0470,PDDPoS,node_0299,2,2,678
block_0471,PDDPoS,node_0343,2,2,687
block_0472,PDDPoS,node_0168,2,2,772
block_0473,PDDPoS,node_0270,2,2,718
block_0474,PDDPoS,node_0084,2,2,552
block_0475,PDDPoS,node_0307,2,2,640
block_0476,PDDPoS,node_0309,2,2,549
block_0477,PDDPoS,node_0333,2,2,777
block_0478,PDDPoS,node_0365,2,2,616
block_0479,PDDPoS,node_0401,2,2,776
block_0480,PDDPoS,node_0171,2,2,602
block_0481,PDDPoS,node_0340,2,3,737
block_0482,PDDPoS,node_0416,2,3,539
block_0483,PDDPoS,node_0019,2,3,695
block_0484,PDDPoS,node_0335,2,3,640
block_0485,PDDPoS,node_0488,2,3,737
block_0486,PDDPoS,node_0489,2,3,777
block_0487,PDDPoS,node_0439,2,3,596
block_0488,PDDPoS,node_0456,2,3,756
block_0489,PDDPoS,node_0122,2,3,602
block_0490,PDDPoS,node_0242,2,3,600
block_0491,PDDPoS,node_0080,2,3,549
block_0492,PDDPoS,node_0137,2,3,733
block_0493,PDDPoS,node_0254,2,3,560
block_0494,PDDPoS,node_0282,2,3,538
block_0495,PDDPoS,node_0067,2,3,668
block_0496,PDDPoS,node_0213,2,3,609
block_0497,PDDPoS,node_0138,2,3,590
block_0498,PDDPoS,node_0248,2,3,618
block_0499,PDDPoS,node_0461,2,3,634
block_0500,PDDPoS,node_0440,2,3,737
block_0501,PDDPoS,node_0484,2,3,776
block_0502,PDDPoS,node_0375,2,3,712
block_0503,PDDPoS,node_0444,2,3,770
block_0504,PDDPoS,node_0295,2,3,639
block_0505,PDDPoS,node_0092,2,3,696
block_0506,PDDPoS,node_0179,2,3,590
block_0507,PDDPoS,node_0330,2,3,682
block_0508,PDDPoS,node_0371,2,3,772
block_0509,PDDPoS,node_0428,2,3,774
block_0510,PDDPoS,node_0299,2,3,685
block_0511,PDDPoS,node_0343,2,3,537
block_0512,PDDPoS,node_0168,2,3,710
block_0513,PDDPoS,node_0270,2,3,777
block_0514,PDDPoS,node_0307,2,3,679
block_0515,PDDPoS,node_0307,2,3,714
block_0516,PDDPoS,node_0309,2,3,594
block_0517,PDDPoS,node_0333,2,3,580
block_0518,PDDPoS,node_0365,2,3,703
block_0519,PDDPoS,node_0401,2,3,623
block_0520,PDDPoS,node_0171,2,3,700
block_0521,PDDPoS,node_0340,2,4,547
block_0522,PDDPoS,node_0416,2,4,576
block_0523,PDDPoS,node_0019,2,4,539
block_0524,PDDPoS,node_0335,2,4,573
block_0525,PDDPoS,node_0488,2,4,774
block_0526,PDDPoS,node_0489,2,4,774
block_0527,PDDPoS,node_0439,2,4,775
block_0528,PDDPoS,node_0456,2,4,526
block_0529,PDDPoS,node_0122,2,4,632
block_0530,PDDPoS,node_0242,2,4,677
block_0531,PDDPoS,node_0080,2,4,776
block_0532,PDDPoS,node_0137,2,4,714
block_0533,PDDPoS,node_0254,2,4,740
block_0534,PDDPoS,node_0282,2,4,774
block_0535,PDDPoS,node_0213,2,4,597
block_0536,PDDPoS,node_0213,2,4,775
block_0537,PDDPoS,node_0138,2,4,552
block_0538,PDDPoS,node_0248,2,4,622
block_0539,PDDPoS,node_0461,2,4,666
block_0540,PDDPoS,node_0440,2,4,753
block_0541,PDDPoS,node_0484,2,4,702
block_0542,PDDPoS,node_0375,2,4,774
block_0543,PDDPoS,node_0444,2,4,562
block_0544,PDDPoS,node_0295,2,4,775
block_0545,PDDPoS,node_0092,2,4,724
block_0546,PDDPoS,node_0179,2,4,568
block_0547,PDDPoS,node_0330,2,4,634
block_0548,PDDPoS,node_0371,2,4,772
block_0549,PDDPoS,node_0428,2,4,665
block_0550,PDDPoS,node_0299,2,4,619
block_0551,PDDPoS,node_0343,2,4,738
block_0552,PDDPoS,node_0168,2,4,590
block_0553,PDDPoS,node_0388,2,4,651
block_0554,PDDPoS,node_0388,2,4,559
block_0555,PDDPoS,node_0307,2,4,739
block_0556,PDDPoS,node_0309,2,4,672
block_0557,PDDPoS,node_0333,2,4,776
block_0558,PDDPoS,node_0365,2,4,731
block_0559,PDDPoS,node_0401,2,4,777
block_0560,PDDPoS,node_0171,2,4,746
block_0561,PDDPoS,node_0340,2,5,696
block_0562,PDDPoS,node_0416,2,5,710
block_0563,PDDPoS,node_0019,2,5,736
block_0564,PDDPoS,node_0335,2,5,560
block_0565,PDDPoS,node_0489,2,5,592
block_0566,PDDPoS,node_0489,2,5,578
block_0567,PDDPoS,node_0439,2,5,771
block_0568,PDDPoS,node_0456,2,5,689
block_0569,PDDPoS,node_0122,2,5,668
block_0570,PDDPoS,node_0242,2,5,777
block_0571,PDDPoS,node_0080,2,5,583
block_0572,PDDPoS,node_0137,2,5,672
block_0573,PDDPoS,node_0254,2,5,756
block_0574,PDDPoS,node_0282,2,5,540
block_0575,PDDPoS,node_0032,2,5,641
block_0576,PDDPoS,node_0213,2,5,776
block_0577,PDDPoS,node_0138,2,5,560
block_0578,PDDPoS,node_0248,2,5,616
block_0579,PDDPoS,node_0461,2,5,769
block_0580,PDDPoS,node_0440,2,5,579
block_0581,PDDPoS,node_0484,2,5,777
block_0582,PDDPoS,node_0375,2,5,653
block_0583,PDDPoS,node_0444,2,5,655
block_0584,PDDPoS,node_0295,2,5,771
block_0585,PDDPoS,node_0092,2,5,752
block_0586,PDDPoS,node_0262,2,5,774
block_0587,PDDPoS,node_0330,2,5,775
block_0588,PDDPoS,node_0371,2,5,776
block_0589,PDDPoS,node_0428,2,5,749
block_0590,PDDPoS,node_0299,2,5,620
block_0591,PDDPoS,node_0343,2,5,760
block_0592,PDDPoS,node_0168,2,5,773
block_0593,PDDPoS,node_0347,2,5,709
block_0594,PDDPoS,node_0217,2,5,741
block_0595,PDDPoS,node_0307,2,5,618
block_0596,PDDPoS,node_0309,2,5,562
block_0597,PDDPoS,node_0333,2,5,601
block_0598,PDDPoS,node_0365,2,5,563
block_0599,PDDPoS,node_0401,2,5,661
block_0600,PDDPoS,node_0171,2,5,772
block_0601,PDDPoS,node_0340,2,6,711
block_0602,PDDPoS,node_0416,2,6,775
block_0603,PDDPoS,node_0019,2,6,573
block_0604,PDDPoS,node_0335,2,6,715
block_0605,PDDPoS,node_0087,2,6,554
block_0606,PDDPoS,node_0489,2,6,753
