Election_ID,account_id,candidate_account_id,Profit_demand,Stakes,Status,Remarks
1,node_0028,node_0205,1.30,7567,rejected,voter (Total-weighted random choice)
1,node_0029,node_0029,1.00,4090,active,self-vote (candidate self-stake)
1,node_0030,node_0361,0.81,9627,active,voter (Total-weighted random choice)
1,node_0031,node_0031,1.00,5980,active,self-vote (candidate self-stake)
1,node_0032,node_0156,0.52,8398,active,voter (Total-weighted random choice)
1,node_0033,node_0033,1.00,1846,active,self-vote (candidate self-stake)
1,node_0034,node_0034,1.00,6966,active,self-vote (candidate self-stake)
1,node_0035,node_0035,1.00,6302,active,self-vote (candidate self-stake)
1,node_0036,node_0297,1.32,8719,active,voter (Total-weighted random choice)
1,node_0037,node_0460,1.23,1926,rejected,voter (Total-weighted random choice)
1,node_0038,node_0038,1.00,5623,active,self-vote (candidate self-stake)
1,node_0039,node_0039,1.00,2641,active,self-vote (candidate self-stake)
1,node_0040,node_0228,1.44,8251,active,voter (Total-weighted random choice)
1,node_0041,node_0441,1.42,4939,rejected,voter (Total-weighted random choice)
1,node_0042,node_0340,1.03,2554,active,voter (Total-weighted random choice)
1,node_0043,node_0071,1.00,8887,active,voter (Total-weighted random choice)
1,node_0044,node_0044,1.00,9863,active,self-vote (candidate self-stake)
1,node_0045,node_0272,0.77,1882,active,voter (Total-weighted random choice)
1,node_0046,node_0046,1.00,3973,active,self-vote (candidate self-stake)
1,node_0047,node_0047,1.00,1453,active,self-vote (candidate self-stake)
1,node_0048,node_0424,1.30,8777,active,voter (Total-weighted random choice)
1,node_0049,node_0049,1.00,7837,active,self-vote (candidate self-stake)
1,node_0050,node_0050,1.00,4392,active,self-vote (candidate self-stake)
1,node_0051,node_0051,1.00,3520,active,self-vote (candidate self-stake)
1,node_0052,node_0052,1.00,5157,active,self-vote (candidate self-stake)
1,node_0053,node_0112,1.26,7227,active,voter (Total-weighted random choice)
1,node_0054,node_0333,1.39,2032,rejected,voter (Total-weighted random choice)
1,node_0055,node_0188,0.95,5589,active,voter (Total-weighted random choice)
1,node_0056,node_0056,1.00,9691,active,self-vote (candidate self-stake)
1,node_0057,node_0057,1.00,1014,active,self-vote (candidate self-stake)
1,node_0058,node_0020,1.33,5463,active,voter (Total-weighted random choice)
1,node_0059,node_0059,1.00,4612,active,self-vote (candidate self-stake)
1,node_0060,node_0060,1.00,8884,active,self-vote (candidate self-stake)
1,node_0061,node_0061,1.00,4031,active,self-vote (candidate self-stake)
1,node_0062,node_0003,0.88,3169,active,voter (Total-weighted random choice)
1,node_0063,node_0063,1.00,5854,active,self-vote (candidate self-stake)
1,node_0064,node_0097,0.69,937,rejected,voter (Total-weighted random choice)
1,node_0065,node_0065,1.00,1043,active,self-vote (candidate self-stake)
1,node_0066,node_0066,1.00,1840,active,self-vote (candidate self-stake)
1,node_0067,node_0067,1.00,8836,active,self-vote (candidate self-stake)
1,node_0068,node_0496,0.70,3056,active,voter (Total-weighted random choice)
1,node_0069,node_0366,0.56,1285,active,voter (Total-weighted random choice)
1,node_0070,node_0480,0.70,878,active,voter (Total-weighted random choice)
1,node_0071,node_0071,1.00,1578,active,self-vote (candidate self-stake)
1,node_0072,node_0072,1.00,2774,active,self-vote (candidate self-stake)
1,node_0073,node_0455,0.54,3552,active,voter (Total-weighted random choice)
1,node_0074,node_0034,1.39,2747,active,voter (Total-weighted random choice)
1,node_0075,node_0425,0.58,4395,active,voter (Total-weighted random choice)
1,node_0076,node_0076,1.00,4723,active,self-vote (candidate self-stake)
1,node_0077,node_0077,1.00,2586,active,self-vote (candidate self-stake)
1,node_0078,node_0078,1.00,1008,active,self-vote (candidate self-stake)
1,node_0079,node_0333,1.24,5188,rejected,voter (Total-weighted random choice)
1,node_0080,node_0071,1.09,8288,active,voter (Total-weighted random choice)
1,node_0081,node_0081,1.00,981,active,self-vote (candidate self-stake)
1,node_0082,node_0498,1.37,3094,rejected,voter (Total-weighted random choice)
1,node_0083,node_0083,1.00,3903,active,self-vote (candidate self-stake)
1,node_0084,node_0465,0.51,9535,active,voter (Total-weighted random choice)
1,node_0085,node_0034,0.92,6918,active,voter (Total-weighted random choice)
1,node_0086,node_0086,1.00,4322,active,self-vote (candidate self-stake)
1,node_0087,node_0087,1.00,3960,active,self-vote (candidate self-stake)
1,node_0088,node_0494,1.35,4965,active,voter (Total-weighted random choice)
1,node_0089,node_0272,1.14,202,active,voter (Total-weighted random choice)
1,node_0090,node_0253,0.63,1250,active,voter (Total-weighted random choice)
1,node_0091,node_0039,1.41,2220,rejected,voter (Total-weighted random choice)
1,node_0092,node_0209,0.58,4052,active,voter (Total-weighted random choice)
1,node_0093,node_0130,1.38,7229,active,voter (Total-weighted random choice)
1,node_0094,node_0094,1.00,8716,active,self-vote (candidate self-stake)
1,node_0095,node_0095,1.00,1747,active,self-vote (candidate self-stake)
1,node_0096,node_0232,0.93,4383,active,voter (Total-weighted random choice)
1,node_0097,node_0097,1.00,9114,active,self-vote (candidate self-stake)
1,node_0098,node_0374,0.64,9959,active,voter (Total-weighted random choice)
1,node_0099,node_0397,1.06,3385,active,voter (Total-weighted random choice)
1,node_0100,node_0100,1.00,8330,active,self-vote (candidate self-stake)
1,node_0101,node_0442,1.34,1562,rejected,voter (Total-weighted random choice)
1,node_0102,node_0102,1.00,772,active,self-vote (candidate self-stake)
1,node_0103,node_0103,1.00,4341,active,self-vote (candidate self-stake)
1,node_0104,node_0104,1.00,9088,active,self-vote (candidate self-stake)
1,node_0105,node_0425,1.39,1882,active,voter (Total-weighted random choice)
1,node_0106,node_0148,0.86,8988,active,voter (Total-weighted random choice)
1,node_0107,node_0441,1.45,9593,rejected,voter (Total-weighted random choice)
1,node_0108,node_0108,1.00,2138,active,self-vote (candidate self-stake)
1,node_0109,node_0109,1.00,703,active,self-vote (candidate self-stake)
1,node_0110,node_0110,1.00,4138,active,self-vote (candidate self-stake)
1,node_0111,node_0374,1.24,9223,active,voter (Total-weighted random choice)
1,node_0112,node_0112,1.00,2582,active,self-vote (candidate self-stake)
1,node_0113,node_0026,1.23,2712,rejected,voter (Total-weighted random choice)
1,node_0114,node_0192,1.03,6805,rejected,voter (Total-weighted random choice)
1,node_0115,node_0115,1.00,6795,active,self-vote (candidate self-stake)
1,node_0116,node_0442,1.11,4421,active,voter (Total-weighted random choice)
1,node_0117,node_0333,1.37,6317,rejected,voter (Total-weighted random choice)
1,node_0118,node_0207,0.81,3694,active,voter (Total-weighted random choice)
1,node_0119,node_0148,1.36,5778,active,voter (Total-weighted random choice)
1,node_0120,node_0120,1.00,3702,active,self-vote (candidate self-stake)
1,node_0121,node_0270,0.60,6578,active,voter (Total-weighted random choice)
1,node_0122,node_0071,0.90,4623,active,voter (Total-weighted random choice)
1,node_0123,node_0016,0.61,8835,active,voter (Total-weighted random choice)
1,node_0124,node_0124,1.00,1939,active,self-vote (candidate self-stake)
1,node_0125,node_0266,1.05,2975,active,voter (Total-weighted random choice)
1,node_0126,node_0494,1.01,676,active,voter (Total-weighted random choice)
1,node_0127,node_0127,1.00,5713,active,self-vote (candidate self-stake)
1,node_0128,node_0201,0.81,7199,active,voter (Total-weighted random choice)
1,node_0129,node_0133,1.25,6361,active,voter (Total-weighted random choice)
1,node_0130,node_0130,1.00,4223,active,self-vote (candidate self-stake)
1,node_0131,node_0083,1.26,77,active,voter (Total-weighted random choice)
1,node_0132,node_0132,1.00,6017,active,self-vote (candidate self-stake)
1,node_0133,node_0133,1.00,5193,active,self-vote (candidate self-stake)
1,node_0134,node_0170,0.52,4970,active,voter (Total-weighted random choice)
1,node_0135,node_0312,0.85,5394,active,voter (Total-weighted random choice)
1,node_0136,node_0136,1.00,9133,active,self-vote (candidate self-stake)
1,node_0137,node_0156,0.75,6261,active,voter (Total-weighted random choice)
1,node_0138,node_0138,1.00,9374,active,self-vote (candidate self-stake)
1,node_0139,node_0267,1.40,5028,active,voter (Total-weighted random choice)
1,node_0140,node_0441,1.23,9552,active,voter (Total-weighted random choice)
1,node_0141,node_0473,0.74,7668,active,voter (Total-weighted random choice)
1,node_0142,node_0285,0.68,8425,active,voter (Total-weighted random choice)
1,node_0143,node_0303,1.16,1439,active,voter (Total-weighted random choice)
1,node_0144,node_0144,1.00,1580,active,self-vote (candidate self-stake)
1,node_0145,node_0020,0.77,5135,active,voter (Total-weighted random choice)
1,node_0146,node_0148,0.79,2464,active,voter (Total-weighted random choice)
1,node_0147,node_0442,1.10,7834,active,voter (Total-weighted random choice)
1,node_0148,node_0148,1.00,7511,active,self-vote (candidate self-stake)
1,node_0149,node_0192,0.98,6341,active,voter (Total-weighted random choice)
1,node_0150,node_0019,1.07,2467,active,voter (Total-weighted random choice)
1,node_0151,node_0313,1.27,1796,active,voter (Total-weighted random choice)
1,node_0152,node_0157,1.07,2931,active,voter (Total-weighted random choice)
1,node_0153,node_0270,1.25,872,active,voter (Total-weighted random choice)
1,node_0154,node_0154,1.00,7528,active,self-vote (candidate self-stake)
1,node_0155,node_0155,1.00,8752,active,self-vote (candidate self-stake)
1,node_0156,node_0156,1.00,7301,active,self-vote (candidate self-stake)
1,node_0157,node_0157,1.00,9026,active,self-vote (candidate self-stake)
1,node_0158,node_0333,1.10,7827,active,voter (Total-weighted random choice)
1,node_0159,node_0159,1.00,4593,active,self-vote (candidate self-stake)
1,node_0160,node_0293,1.22,3969,active,voter (Total-weighted random choice)
1,node_0161,node_0161,1.00,4731,active,self-vote (candidate self-stake)
1,node_0162,node_0480,1.34,5288,active,voter (Total-weighted random choice)
1,node_0163,node_0441,1.15,2317,active,voter (Total-weighted random choice)
1,node_0164,node_0188,1.39,2553,active,voter (Total-weighted random choice)
1,node_0165,node_0371,1.45,6847,active,voter (Total-weighted random choice)
1,node_0166,node_0263,0.62,6862,active,voter (Total-weighted random choice)
1,node_0167,node_0115,0.56,6431,active,voter (Total-weighted random choice)
1,node_0168,node_0205,1.01,9482,active,voter (Total-weighted random choice)
1,node_0169,node_0169,1.00,5813,active,self-vote (candidate self-stake)
1,node_0170,node_0170,1.00,6915,active,self-vote (candidate self-stake)
1,node_0171,node_0171,1.00,8049,active,self-vote (candidate self-stake)
1,node_0172,node_0190,1.07,8006,active,voter (Total-weighted random choice)
1,node_0173,node_0173,1.00,6674,active,self-vote (candidate self-stake)
1,node_0174,node_0468,1.11,2141,active,voter (Total-weighted random choice)
1,node_0175,node_0044,1.16,6505,active,voter (Total-weighted random choice)
1,node_0176,node_0294,0.53,1425,active,voter (Total-weighted random choice)
1,node_0177,node_0240,0.67,7614,active,voter (Total-weighted random choice)
1,node_0178,node_0224,1.42,6261,active,voter (Total-weighted random choice)
1,node_0179,node_0179,1.00,5405,active,self-vote (candidate self-stake)
1,node_0180,node_0442,0.62,4608,active,voter (Total-weighted random choice)
1,node_0181,node_0181,1.00,4183,active,self-vote (candidate self-stake)
1,node_0182,node_0315,1.35,367,rejected,voter (Total-weighted random choice)
1,node_0183,node_0063,0.71,5783,active,voter (Total-weighted random choice)
1,node_0184,node_0361,1.27,709,rejected,voter (Total-weighted random choice)
1,node_0185,node_0185,1.00,3316,active,self-vote (candidate self-stake)
1,node_0186,node_0127,1.50,3958,active,voter (Total-weighted random choice)
1,node_0187,node_0211,0.96,9290,active,voter (Total-weighted random choice)
1,node_0188,node_0188,1.00,4248,active,self-vote (candidate self-stake)
1,node_0189,node_0315,0.75,9976,active,voter (Total-weighted random choice)
1,node_0190,node_0190,1.00,2733,active,self-vote (candidate self-stake)
1,node_0191,node_0191,1.00,9531,active,self-vote (candidate self-stake)
1,node_0192,node_0192,1.00,9483,active,self-vote (candidate self-stake)
1,node_0193,node_0498,0.59,6548,active,voter (Total-weighted random choice)
1,node_0194,node_0194,1.00,1295,active,self-vote (candidate self-stake)
1,node_0195,node_0136,0.80,1719,active,voter (Total-weighted random choice)
1,node_0196,node_0108,1.38,9887,active,voter (Total-weighted random choice)
1,node_0197,node_0315,0.66,5738,active,voter (Total-weighted random choice)
1,node_0198,node_0019,1.21,1179,active,voter (Total-weighted random choice)
1,node_0199,node_0397,1.25,257,active,voter (Total-weighted random choice)
1,node_0200,node_0200,1.00,1779,active,self-vote (candidate self-stake)
1,node_0201,node_0201,1.00,7582,active,self-vote (candidate self-stake)
1,node_0202,node_0363,0.60,2935,active,voter (Total-weighted random choice)
1,node_0203,node_0192,0.75,8867,active,voter (Total-weighted random choice)
1,node_0204,node_0471,1.00,7186,active,voter (Total-weighted random choice)
1,node_0205,node_0205,1.00,5330,active,self-vote (candidate self-stake)
1,node_0206,node_0206,1.00,4619,active,self-vote (candidate self-stake)
1,node_0207,node_0207,1.00,7663,active,self-vote (candidate self-stake)
1,node_0208,node_0188,1.28,5561,active,voter (Total-weighted random choice)
1,node_0209,node_0209,1.00,3029,active,self-vote (candidate self-stake)
1,node_0210,node_0487,0.98,4282,active,voter (Total-weighted random choice)
1,node_0211,node_0211,1.00,9156,active,self-vote (candidate self-stake)
1,node_0212,node_0424,1.42,1452,active,voter (Total-weighted random choice)
1,node_0213,node_0115,1.03,8054,rejected,voter (Total-weighted random choice)
1,node_0214,node_0049,1.17,7850,active,voter (Total-weighted random choice)
1,node_0215,node_0461,1.34,7392,active,voter (Total-weighted random choice)
1,node_0216,node_0336,1.25,4870,active,voter (Total-weighted random choice)
1,node_0217,node_0050,1.18,5066,active,voter (Total-weighted random choice)
1,node_0218,node_0067,0.89,7803,active,voter (Total-weighted random choice)
1,node_0219,node_0482,1.16,7021,active,voter (Total-weighted random choice)
1,node_0220,node_0100,0.95,5814,active,voter (Total-weighted random choice)
1,node_0221,node_0077,0.86,5073,active,voter (Total-weighted random choice)
1,node_0222,node_0222,1.00,3205,active,self-vote (candidate self-stake)
1,node_0223,node_0223,1.00,3188,active,self-vote (candidate self-stake)
1,node_0224,node_0224,1.00,4580,active,self-vote (candidate self-stake)
1,node_0225,node_0294,0.72,1697,active,voter (Total-weighted random choice)
1,node_0226,node_0279,0.63,3777,active,voter (Total-weighted random choice)
1,node_0227,node_0227,1.00,281,active,self-vote (candidate self-stake)
1,node_0228,node_0228,1.00,4544,active,self-vote (candidate self-stake)
1,node_0229,node_0039,1.34,9116,active,voter (Total-weighted random choice)
1,node_0230,node_0230,1.00,8092,active,self-vote (candidate self-stake)
1,node_0231,node_0239,0.52,9455,active,voter (Total-weighted random choice)
1,node_0232,node_0232,1.00,7266,active,self-vote (candidate self-stake)
1,node_0233,node_0066,1.39,4186,active,voter (Total-weighted random choice)
1,node_0234,node_0161,0.72,1919,active,voter (Total-weighted random choice)
1,node_0235,node_0460,0.81,8106,active,voter (Total-weighted random choice)
1,node_0236,node_0236,1.00,2535,active,self-vote (candidate self-stake)
1,node_0237,node_0052,1.29,1445,active,voter (Total-weighted random choice)
1,node_0238,node_0097,0.68,9193,active,voter (Total-weighted random choice)
1,node_0239,node_0239,1.00,8611,active,self-vote (candidate self-stake)
1,node_0240,node_0240,1.00,4921,active,self-vote (candidate self-stake)
1,node_0241,node_0241,1.00,5053,active,self-vote (candidate self-stake)
1,node_0242,node_0242,1.00,1675,active,self-vote (candidate self-stake)
1,node_0243,node_0104,1.02,3507,active,voter (Total-weighted random choice)
1,node_0244,node_0244,1.00,2623,active,self-vote (candidate self-stake)
1,node_0245,node_0127,0.67,2614,active,voter (Total-weighted random choice)
1,node_0246,node_0447,1.19,9779,active,voter (Total-weighted random choice)
1,node_0247,node_0253,1.24,3842,active,voter (Total-weighted random choice)
1,node_0248,node_0248,1.00,7488,active,self-vote (candidate self-stake)
1,node_0249,node_0249,1.00,4384,active,self-vote (candidate self-stake)
1,node_0250,node_0133,0.98,7015,active,voter (Total-weighted random choice)
1,node_0251,node_0251,1.00,2491,active,self-vote (candidate self-stake)
1,node_0252,node_0494,1.48,1219,active,voter (Total-weighted random choice)
1,node_0253,node_0253,1.00,9799,active,self-vote (candidate self-stake)
1,node_0254,node_0100,0.62,7245,active,voter (Total-weighted random choice)
1,node_0255,node_0361,1.19,6644,active,voter (Total-weighted random choice)
1,node_0256,node_0222,0.87,7222,active,voter (Total-weighted random choice)
1,node_0257,node_0257,1.00,7128,active,self-vote (candidate self-stake)
1,node_0258,node_0258,1.00,473,active,self-vote (candidate self-stake)
1,node_0259,node_0033,0.50,4465,active,voter (Total-weighted random choice)
1,node_0260,node_0052,1.39,7758,active,voter (Total-weighted random choice)
1,node_0261,node_0333,1.05,4607,active,voter (Total-weighted random choice)
1,node_0262,node_0077,0.61,8106,active,voter (Total-weighted random choice)
1,node_0263,node_0263,1.00,5750,active,self-vote (candidate self-stake)
1,node_0264,node_0264,1.00,1763,active,self-vote (candidate self-stake)
1,node_0265,node_0240,0.65,6794,active,voter (Total-weighted random choice)
1,node_0266,node_0266,1.00,6611,active,self-vote (candidate self-stake)
1,node_0267,node_0267,1.00,7501,active,self-vote (candidate self-stake)
1,node_0268,node_0379,0.89,5346,active,voter (Total-weighted random choice)
1,node_0269,node_0269,1.00,8481,active,self-vote (candidate self-stake)
1,node_0270,node_0270,1.00,8939,active,self-vote (candidate self-stake)
1,node_0271,node_0271,1.00,3123,active,self-vote (candidate self-stake)
1,node_0272,node_0272,1.00,7292,active,self-vote (candidate self-stake)
1,node_0273,node_0347,0.51,4425,active,voter (Total-weighted random choice)
1,node_0274,node_0156,1.15,7228,rejected,voter (Total-weighted random choice)
1,node_0275,node_0181,1.20,2039,active,voter (Total-weighted random choice)
1,node_0276,node_0276,1.00,2644,active,self-vote (candidate self-stake)
1,node_0277,node_0223,0.67,9098,active,voter (Total-weighted random choice)
1,node_0278,node_0278,1.00,1908,active,self-vote (candidate self-stake)
1,node_0279,node_0279,1.00,2572,active,self-vote (candidate self-stake)
1,node_0280,node_0009,1.29,8387,active,voter (Total-weighted random choice)
1,node_0281,node_0460,1.15,7955,active,voter (Total-weighted random choice)
1,node_0282,node_0282,1.00,7533,active,self-vote (candidate self-stake)
1,node_0283,node_0497,1.18,3172,active,voter (Total-weighted random choice)
1,node_0284,node_0433,1.45,1193,active,voter (Total-weighted random choice)
1,node_0285,node_0285,1.00,5618,active,self-vote (candidate self-stake)
1,node_0286,node_0286,1.00,92,active,self-vote (candidate self-stake)
1,node_0287,node_0240,0.81,9666,active,voter (Total-weighted random choice)
1,node_0288,node_0010,1.29,2484,active,voter (Total-weighted random choice)
1,node_0289,node_0289,1.00,5704,active,self-vote (candidate self-stake)
1,node_0290,node_0498,1.17,7510,active,voter (Total-weighted random choice)
1,node_0291,node_0154,1.20,3962,active,voter (Total-weighted random choice)
1,node_0292,node_0205,1.12,6780,rejected,voter (Total-weighted random choice)
1,node_0293,node_0293,1.00,6296,active,self-vote (candidate self-stake)
1,node_0294,node_0294,1.00,8165,active,self-vote (candidate self-stake)
1,node_0295,node_0295,1.00,8279,active,self-vote (candidate self-stake)
1,node_0296,node_0209,1.28,1694,active,voter (Total-weighted random choice)
1,node_0297,node_0297,1.00,1683,active,self-vote (candidate self-stake)
1,node_0298,node_0473,1.12,301,active,voter (Total-weighted random choice)
1,node_0299,node_0071,1.40,2579,rejected,voter (Total-weighted random choice)
1,node_0300,node_0329,1.11,5596,active,voter (Total-weighted random choice)
1,node_0301,node_0192,0.70,1365,active,voter (Total-weighted random choice)
1,node_0302,node_0459,0.56,5238,active,voter (Total-weighted random choice)
1,node_0303,node_0303,1.00,8914,active,self-vote (candidate self-stake)
1,node_0304,node_0304,1.00,3896,active,self-vote (candidate self-stake)
1,node_0305,node_0289,0.92,3777,active,voter (Total-weighted random choice)
1,node_0306,node_0306,1.00,1662,active,self-vote (candidate self-stake)
1,node_0307,node_0009,1.30,7319,active,voter (Total-weighted random choice)
1,node_0308,node_0108,0.57,524,active,voter (Total-weighted random choice)
1,node_0309,node_0097,1.50,4856,rejected,voter (Total-weighted random choice)
1,node_0310,node_0310,1.00,2435,active,self-vote (candidate self-stake)
1,node_0311,node_0412,1.11,9322,active,voter (Total-weighted random choice)
1,node_0312,node_0312,1.00,2835,active,self-vote (candidate self-stake)
1,node_0313,node_0313,1.00,3995,active,self-vote (candidate self-stake)
1,node_0314,node_0314,1.00,3854,active,self-vote (candidate self-stake)
1,node_0315,node_0315,1.00,7579,active,self-vote (candidate self-stake)
1,node_0316,node_0303,0.69,7672,active,voter (Total-weighted random choice)
1,node_0317,node_0355,1.01,1260,active,voter (Total-weighted random choice)
1,node_0318,node_0351,1.07,9676,active,voter (Total-weighted random choice)
1,node_0319,node_0314,0.68,4147,active,voter (Total-weighted random choice)
1,node_0320,node_0071,1.27,3313,rejected,voter (Total-weighted random choice)
1,node_0321,node_0133,1.32,1797,active,voter (Total-weighted random choice)
1,node_0322,node_0272,0.98,9467,active,voter (Total-weighted random choice)
1,node_0323,node_0366,0.93,409,active,voter (Total-weighted random choice)
1,node_0324,node_0324,1.00,4547,active,self-vote (candidate self-stake)
1,node_0325,node_0026,0.63,9985,active,voter (Total-weighted random choice)
1,node_0326,node_0326,1.00,3820,active,self-vote (candidate self-stake)
1,node_0327,node_0173,0.70,3638,active,voter (Total-weighted random choice)
1,node_0328,node_0104,1.37,2290,active,voter (Total-weighted random choice)
1,node_0329,node_0329,1.00,5111,active,self-vote (candidate self-stake)
1,node_0330,node_0286,1.36,9545,active,voter (Total-weighted random choice)
1,node_0331,node_0039,0.54,1526,active,voter (Total-weighted random choice)
1,node_0332,node_0065,1.40,6857,active,voter (Total-weighted random choice)
1,node_0333,node_0333,1.00,8887,active,self-vote (candidate self-stake)
1,node_0334,node_0334,1.00,8747,active,self-vote (candidate self-stake)
1,node_0335,node_0347,0.90,2745,active,voter (Total-weighted random choice)
1,node_0336,node_0336,1.00,4885,active,self-vote (candidate self-stake)
1,node_0337,node_0263,1.39,1936,active,voter (Total-weighted random choice)
1,node_0338,node_0138,0.70,2356,active,voter (Total-weighted random choice)
1,node_0339,node_0426,0.62,6561,active,voter (Total-weighted random choice)
1,node_0340,node_0340,1.00,1529,active,self-vote (candidate self-stake)
1,node_0341,node_0341,1.00,4382,active,self-vote (candidate self-stake)
1,node_0342,node_0242,0.69,6088,active,voter (Total-weighted random choice)
1,node_0343,node_0412,1.31,9627,active,voter (Total-weighted random choice)
1,node_0344,node_0344,1.00,1825,active,self-vote (candidate self-stake)
1,node_0345,node_0124,1.29,460,active,voter (Total-weighted random choice)
1,node_0346,node_0498,1.26,3676,active,voter (Total-weighted random choice)
1,node_0347,node_0347,1.00,5001,active,self-vote (candidate self-stake)
1,node_0348,node_0282,0.58,2340,active,voter (Total-weighted random choice)
1,node_0349,node_0494,1.37,5036,active,voter (Total-weighted random choice)
1,node_0350,node_0133,0.92,1642,active,voter (Total-weighted random choice)
1,node_0351,node_0351,1.00,6417,active,self-vote (candidate self-stake)
1,node_0352,node_0352,1.00,9672,active,self-vote (candidate self-stake)
1,node_0353,node_0353,1.00,6847,active,self-vote (candidate self-stake)
1,node_0354,node_0248,0.56,6736,active,voter (Total-weighted random choice)
1,node_0355,node_0355,1.00,586,active,self-vote (candidate self-stake)
1,node_0356,node_0371,0.93,7314,active,voter (Total-weighted random choice)
1,node_0357,node_0461,0.65,5992,active,voter (Total-weighted random choice)
1,node_0358,node_0326,0.99,8970,active,voter (Total-weighted random choice)
1,node_0359,node_0359,1.00,1042,active,self-vote (candidate self-stake)
1,node_0360,node_0360,1.00,2051,active,self-vote (candidate self-stake)
1,node_0361,node_0361,1.00,1551,active,self-vote (candidate self-stake)
1,node_0362,node_0239,0.59,878,active,voter (Total-weighted random choice)
1,node_0363,node_0363,1.00,2113,active,self-vote (candidate self-stake)
1,node_0364,node_0487,1.30,1174,active,voter (Total-weighted random choice)
1,node_0365,node_0441,1.31,9657,rejected,voter (Total-weighted random choice)
1,node_0366,node_0366,1.00,5433,active,self-vote (candidate self-stake)
1,node_0367,node_0367,1.00,4592,active,self-vote (candidate self-stake)
1,node_0368,node_0482,1.04,2179,active,voter (Total-weighted random choice)
1,node_0369,node_0369,1.00,1851,active,self-vote (candidate self-stake)
1,node_0370,node_0370,1.00,2209,active,self-vote (candidate self-stake)
1,node_0371,node_0371,1.00,9697,active,self-vote (candidate self-stake)
1,node_0372,node_0366,1.41,4397,active,voter (Total-weighted random choice)
1,node_0373,node_0138,0.99,8669,active,voter (Total-weighted random choice)
1,node_0374,node_0374,1.00,7852,active,self-vote (candidate self-stake)
1,node_0375,node_0067,1.47,8458,active,voter (Total-weighted random choice)
1,node_0376,node_0376,1.00,8304,active,self-vote (candidate self-stake)
1,node_0377,node_0066,0.98,8593,active,voter (Total-weighted random choice)
1,node_0378,node_0378,1.00,1046,active,self-vote (candidate self-stake)
1,node_0379,node_0379,1.00,7034,active,self-vote (candidate self-stake)
1,node_0380,node_0179,1.33,7317,active,voter (Total-weighted random choice)
1,node_0381,node_0416,0.68,5327,active,voter (Total-weighted random choice)
1,node_0382,node_0047,1.30,2117,active,voter (Total-weighted random choice)
1,node_0383,node_0383,1.00,6290,active,self-vote (candidate self-stake)
1,node_0384,node_0384,1.00,7483,active,self-vote (candidate self-stake)
1,node_0385,node_0108,1.07,1674,active,voter (Total-weighted random choice)
1,node_0386,node_0386,1.00,9083,active,self-vote (candidate self-stake)
1,node_0387,node_0264,1.31,7096,active,voter (Total-weighted random choice)
1,node_0388,node_0388,1.00,6829,active,self-vote (candidate self-stake)
1,node_0389,node_0051,1.37,6582,active,voter (Total-weighted random choice)
1,node_0390,node_0390,1.00,5170,active,self-vote (candidate self-stake)
1,node_0391,node_0269,0.50,6182,active,voter (Total-weighted random choice)
1,node_0392,node_0060,0.81,1149,active,voter (Total-weighted random choice)
1,node_0393,node_0393,1.00,1577,active,self-vote (candidate self-stake)
1,node_0394,node_0094,1.42,2181,active,voter (Total-weighted random choice)
1,node_0395,node_0395,1.00,2052,active,self-vote (candidate self-stake)
1,node_0396,node_0396,1.00,892,active,self-vote (candidate self-stake)
1,node_0397,node_0397,1.00,5811,active,self-vote (candidate self-stake)
