Block_id,type,account_id,Election_id,round_id,Total_rewards
block_0335,PDDPoS,node_0277,4,4,778
block_0336,PDDPoS,node_0175,4,4,561
block_0337,PDDPoS,node_0036,4,4,715
block_0338,PDDPoS,node_0397,4,4,588
block_0339,PDDPoS,node_0263,4,4,619
block_0340,PDDPoS,node_0048,4,4,755
block_0341,PDDPoS,node_0097,4,5,634
block_0342,PDDPoS,node_0359,4,5,581
block_0343,PDDPoS,node_0261,4,5,688
block_0344,PDDPoS,node_0121,4,5,604
block_0345,PDDPoS,node_0277,4,5,676
block_0346,PDDPoS,node_0175,4,5,664
block_0347,PDDPoS,node_0036,4,5,530
block_0348,PDDPoS,node_0397,4,5,531
block_0349,PDDPoS,node_0500,4,5,570
block_0350,PDDPoS,node_0048,4,5,528
block_0351,PDDPoS,node_0097,4,6,727
block_0352,PDDPoS,node_0359,4,6,591
block_0353,PDDPoS,node_0261,4,6,705
block_0354,PDDPoS,node_0121,4,6,776
block_0355,PDDPoS,node_0277,4,6,672
block_0356,PDDPoS,node_0175,4,6,630
block_0357,PDDPoS,node_0036,4,6,563
block_0358,PDDPoS,node_0397,4,6,622
block_0359,PDDPoS,node_0500,4,6,575
block_0360,PDDPoS,node_0048,4,6,776
block_0361,PDDPoS,node_0097,4,7,768
block_0362,PDDPoS,node_0359,4,7,674
block_0363,PDDPoS,node_0261,4,7,765
block_0364,PDDPoS,node_0121,4,7,596
block_0365,PDDPoS,node_0277,4,7,718
block_0366,PDDPoS,node_0175,4,7,747
block_0367,PDDPoS,node_0036,4,7,677
block_0368,PDDPoS,node_0397,4,7,619
block_0369,PDDPoS,node_0500,4,7,775
block_0370,PDDPoS,node_0048,4,7,773
block_0371,PDDPoS,node_0097,4,8,775
block_0372,PDDPoS,node_0359,4,8,671
block_0373,PDDPoS,node_0261,4,8,722
block_0374,PDDPoS,node_0121,4,8,682
block_0375,PDDPoS,node_0277,4,8,777
block_0376,PDDPoS,node_0175,4,8,775
block_0377,PDDPoS,node_0036,4,8,670
block_0378,PDDPoS,node_0397,4,8,774
block_0379,PDDPoS,node_0500,4,8,737
block_0380,PDDPoS,node_0048,4,8,586
block_0381,PDDPoS,node_0097,4,9,645
block_0382,PDDPoS,node_0359,4,9,761
block_0383,PDDPoS,node_0261,4,9,774
block_0384,PDDPoS,node_0121,4,9,578
block_0385,PDDPoS,node_0259,4,9,737
block_0386,PDDPoS,node_0175,4,9,773
block_0387,PDDPoS,node_0036,4,9,734
block_0388,PDDPoS,node_0397,4,9,556
block_0389,PDDPoS,node_0500,4,9,536
block_0390,PDDPoS,node_0048,4,9,661
block_0391,PDDPoS,node_0097,4,10,691
block_0392,PDDPoS,node_0359,4,10,778
block_0393,PDDPoS,node_0261,4,10,776
block_0394,PDDPoS,node_0259,4,10,756
block_0395,PDDPoS,node_0259,4,10,775
block_0396,PDDPoS,node_0175,4,10,562
block_0397,PDDPoS,node_0036,4,10,776
block_0398,PDDPoS,node_0397,4,10,550
block_0399,PDDPoS,node_0500,4,10,675
block_0400,PDDPoS,node_0048,4,10,530
block_0401,PDDPoS,node_0136,5,1,776
block_0402,PDDPoS,node_0023,5,1,714
block_0403,PDDPoS,node_0333,5,1,605
block_0404,PDDPoS,node_0152,5,1,611
block_0405,PDDPoS,node_0276,5,1,580
block_0406,PDDPoS,node_0205,5,1,563
block_0407,PDDPoS,node_0211,5,1,525
block_0408,PDDPoS,node_0063,5,1,582
block_0409,PDDPoS,node_0405,5,1,652
block_0410,PDDPoS,node_0243,5,1,767
block_0411,PDDPoS,node_0136,5,2,718
block_0412,PDDPoS,node_0023,5,2,721
block_0413,PDDPoS,node_0333,5,2,660
block_0414,PDDPoS,node_0152,5,2,636
block_0415,PDDPoS,node_0276,5,2,637
block_0416,PDDPoS,node_0205,5,2,667
block_0417,PDDPoS,node_0211,5,2,773
block_0418,PDDPoS,node_0063,5,2,710
block_0419,PDDPoS,node_0405,5,2,718
block_0420,PDDPoS,node_0243,5,2,650
block_0421,PDDPoS,node_0136,5,3,774
block_0422,PDDPoS,node_0166,5,3,773
block_0423,PDDPoS,node_0333,5,3,560
block_0424,PDDPoS,node_0152,5,3,541
block_0425,PDDPoS,node_0205,5,3,627
block_0426,PDDPoS,node_0205,5,3,639
block_0427,PDDPoS,node_0211,5,3,547
block_0428,PDDPoS,node_0063,5,3,558
block_0429,PDDPoS,node_0405,5,3,773
block_0430,PDDPoS,node_0136,5,3,575
block_0431,PDDPoS,node_0136,5,4,777
block_0432,PDDPoS,node_0166,5,4,588
block_0433,PDDPoS,node_0333,5,4,532
block_0434,PDDPoS,node_0152,5,4,677
block_0435,PDDPoS,node_0294,5,4,731
block_0436,PDDPoS,node_0205,5,4,654
block_0437,PDDPoS,node_0211,5,4,776
block_0438,PDDPoS,node_0063,5,4,777
block_0439,PDDPoS,node_0405,5,4,755
block_0440,PDDPoS,node_0045,5,4,609
block_0441,PDDPoS,node_0136,5,5,773
block_0442,PDDPoS,node_0166,5,5,641
block_0443,PDDPoS,node_0333,5,5,776
block_0444,PDDPoS,node_0152,5,5,753
block_0445,PDDPoS,node_0294,5,5,563
block_0446,PDDPoS,node_0205,5,5,565
block_0447,PDDPoS,node_0211,5,5,540
block_0448,PDDPoS,node_0063,5,5,584
block_0449,PDDPoS,node_0405,5,5,537
block_0450,PDDPoS,node_0045,5,5,533
block_0451,PDDPoS,node_0136,5,6,589
block_0452,PDDPoS,node_0166,5,6,776
block_0453,PDDPoS,node_0333,5,6,614
block_0454,PDDPoS,node_0152,5,6,777
block_0455,PDDPoS,node_0294,5,6,772
block_0456,PDDPoS,node_0205,5,6,775
block_0457,PDDPoS,node_0211,5,6,724
block_0458,PDDPoS,node_0063,5,6,584
block_0459,PDDPoS,node_0405,5,6,771
block_0460,PDDPoS,node_0045,5,6,774
block_0461,PDDPoS,node_0136,5,7,615
block_0462,PDDPoS,node_0166,5,7,775
block_0463,PDDPoS,node_0333,5,7,584
block_0464,PDDPoS,node_0152,5,7,716
block_0465,PDDPoS,node_0294,5,7,536
block_0466,PDDPoS,node_0205,5,7,556
block_0467,PDDPoS,node_0211,5,7,736
block_0468,PDDPoS,node_0063,5,7,636
block_0469,PDDPoS,node_0405,5,7,577
block_0470,PDDPoS,node_0045,5,7,679
block_0471,PDDPoS,node_0136,5,8,687
block_0472,PDDPoS,node_0166,5,8,772
block_0473,PDDPoS,node_0333,5,8,718
block_0474,PDDPoS,node_0152,5,8,552
block_0475,PDDPoS,node_0294,5,8,641
block_0476,PDDPoS,node_0205,5,8,551
block_0477,PDDPoS,node_0211,5,8,777
block_0478,PDDPoS,node_0063,5,8,616
block_0479,PDDPoS,node_0405,5,8,776
block_0480,PDDPoS,node_0045,5,8,602
block_0481,PDDPoS,node_0136,5,9,737
block_0482,PDDPoS,node_0166,5,9,539
block_0483,PDDPoS,node_0333,5,9,694
block_0484,PDDPoS,node_0152,5,9,641
block_0485,PDDPoS,node_0294,5,9,738
block_0486,PDDPoS,node_0205,5,9,776
block_0487,PDDPoS,node_0211,5,9,596
block_0488,PDDPoS,node_0063,5,9,757
block_0489,PDDPoS,node_0405,5,9,602
block_0490,PDDPoS,node_0045,5,9,600
block_0491,PDDPoS,node_0136,5,10,549
block_0492,PDDPoS,node_0166,5,10,733
block_0493,PDDPoS,node_0333,5,10,560
block_0494,PDDPoS,node_0152,5,10,539
block_0495,PDDPoS,node_0294,5,10,668
block_0496,PDDPoS,node_0205,5,10,608
block_0497,PDDPoS,node_0211,5,10,590
block_0498,PDDPoS,node_0063,5,10,618
block_0499,PDDPoS,node_0405,5,10,634
block_0500,PDDPoS,node_0045,5,10,738
block_0501,PDDPoS,node_0208,6,1,775
block_0502,PDDPoS,node_0166,6,1,713
block_0503,PDDPoS,node_0118,6,1,774
block_0504,PDDPoS,node_0140,6,1,640
block_0505,PDDPoS,node_0007,6,1,696
block_0506,PDDPoS,node_0296,6,1,592
block_0507,PDDPoS,node_0106,6,1,680
block_0508,PDDPoS,node_0379,6,1,777
block_0509,PDDPoS,node_0048,6,1,774
block_0510,PDDPoS,node_0477,6,1,688
block_0511,PDDPoS,node_0208,6,2,537
block_0512,PDDPoS,node_0166,6,2,710
block_0513,PDDPoS,node_0118,6,2,777
block_0514,PDDPoS,node_0007,6,2,680
block_0515,PDDPoS,node_0007,6,2,715
block_0516,PDDPoS,node_0296,6,2,595
block_0517,PDDPoS,node_0106,6,2,582
block_0518,PDDPoS,node_0379,6,2,703
block_0519,PDDPoS,node_0048,6,2,623
block_0520,PDDPoS,node_0477,6,2,701
block_0521,PDDPoS,node_0208,6,3,549
block_0522,PDDPoS,node_0166,6,3,575
block_0523,PDDPoS,node_0118,6,3,539
block_0524,PDDPoS,node_0228,6,3,573
block_0525,PDDPoS,node_0007,6,3,776
block_0526,PDDPoS,node_0296,6,3,776
block_0527,PDDPoS,node_0106,6,3,777
block_0528,PDDPoS,node_0379,6,3,527
block_0529,PDDPoS,node_0048,6,3,634
block_0530,PDDPoS,node_0477,6,3,676
block_0531,PDDPoS,node_0208,6,4,775
block_0532,PDDPoS,node_0166,6,4,715
block_0533,PDDPoS,node_0118,6,4,737
block_0534,PDDPoS,node_0228,6,4,774
block_0535,PDDPoS,node_0296,6,4,597
block_0536,PDDPoS,node_0296,6,4,775
block_0537,PDDPoS,node_0106,6,4,551
block_0538,PDDPoS,node_0379,6,4,622
block_0539,PDDPoS,node_0048,6,4,666
block_0540,PDDPoS,node_0477,6,4,753
block_0541,PDDPoS,node_0208,6,5,701
block_0542,PDDPoS,node_0166,6,5,776
block_0543,PDDPoS,node_0118,6,5,564
block_0544,PDDPoS,node_0228,6,5,771
block_0545,PDDPoS,node_0301,6,5,725
block_0546,PDDPoS,node_0296,6,5,567
block_0547,PDDPoS,node_0106,6,5,634
block_0548,PDDPoS,node_0379,6,5,773
block_0549,PDDPoS,node_0048,6,5,665
block_0550,PDDPoS,node_0477,6,5,618
block_0551,PDDPoS,node_0208,6,6,738
block_0552,PDDPoS,node_0166,6,6,590
block_0553,PDDPoS,node_0228,6,6,650
block_0554,PDDPoS,node_0228,6,6,558
block_0555,PDDPoS,node_0301,6,6,739
block_0556,PDDPoS,node_0078,6,6,670
block_0557,PDDPoS,node_0106,6,6,776
block_0558,PDDPoS,node_0379,6,6,731
block_0559,PDDPoS,node_0048,6,6,776
block_0560,PDDPoS,node_0477,6,6,746
block_0561,PDDPoS,node_0208,6,7,697
block_0562,PDDPoS,node_0166,6,7,712
block_0563,PDDPoS,node_0037,6,7,735
block_0564,PDDPoS,node_0001,6,7,560
block_0565,PDDPoS,node_0078,6,7,592
block_0566,PDDPoS,node_0078,6,7,578
block_0567,PDDPoS,node_0106,6,7,769
block_0568,PDDPoS,node_0379,6,7,689
block_0569,PDDPoS,node_0048,6,7,668
block_0570,PDDPoS,node_0477,6,7,777
block_0571,PDDPoS,node_0208,6,8,583
block_0572,PDDPoS,node_0166,6,8,672
block_0573,PDDPoS,node_0037,6,8,754
block_0574,PDDPoS,node_0001,6,8,541
block_0575,PDDPoS,node_0135,6,8,641
block_0576,PDDPoS,node_0078,6,8,778
block_0577,PDDPoS,node_0106,6,8,560
block_0578,PDDPoS,node_0379,6,8,616
block_0579,PDDPoS,node_0048,6,8,768
block_0580,PDDPoS,node_0477,6,8,580
block_0581,PDDPoS,node_0208,6,9,776
block_0582,PDDPoS,node_0166,6,9,654
block_0583,PDDPoS,node_0153,6,9,655
block_0584,PDDPoS,node_0001,6,9,774
block_0585,PDDPoS,node_0135,6,9,752
block_0586,PDDPoS,node_0078,6,9,774
block_0587,PDDPoS,node_0106,6,9,775
block_0588,PDDPoS,node_0379,6,9,776
block_0589,PDDPoS,node_0048,6,9,749
block_0590,PDDPoS,node_0477,6,9,619
block_0591,PDDPoS,node_0208,6,10,761
block_0592,PDDPoS,node_0166,6,10,774
block_0593,PDDPoS,node_0153,6,10,711
block_0594,PDDPoS,node_0001,6,10,744
block_0595,PDDPoS,node_0135,6,10,619
block_0596,PDDPoS,node_0078,6,10,563
block_0597,PDDPoS,node_0106,6,10,601
block_0598,PDDPoS,node_0379,6,10,565
block_0599,PDDPoS,node_0048,6,10,662
block_0600,PDDPoS,node_0477,6,10,775
block_0601,PDDPoS,node_0018,7,1,712
block_0602,PDDPoS,node_0293,7,1,774
block_0603,PDDPoS,node_0030,7,1,573
block_0604,PDDPoS,node_0470,7,1,715
block_0605,PDDPoS,node_0006,7,1,555
block_0606,PDDPoS,node_0303,7,1,757
